restaurant_id,restaurant,date,wk_id,total_reviews,avg_rating,display_rating,neighborhood,yelp_category,delivers,takeout,price,avail_7pm,avail_8pm
41,farallon-san-francisco,02oct2010,40,489,3.795501,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,01oct2010,40,489,3.795501,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,25sep2010,39,486,3.7971151,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,24sep2010,39,486,3.7971151,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,23sep2010,38,486,3.7971151,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,18sep2010,38,484,3.7975206,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,17sep2010,38,483,3.796891,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,16sep2010,37,483,3.796891,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,11sep2010,37,481,3.7941787,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,10sep2010,37,481,3.7941787,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,09sep2010,36,480,3.7916667,4,Civic Center/Tenderloin,Seafood,No,No,4,1,1
41,farallon-san-francisco,04sep2010,36,477,3.7903564,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,03sep2010,36,477,3.7903564,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,02sep2010,35,477,3.7903564,4,Civic Center/Tenderloin,Seafood,No,No,4,1,1
41,farallon-san-francisco,28aug2010,35,474,3.7848101,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,27aug2010,35,474,3.7848101,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,26aug2010,34,474,3.7848101,4,Civic Center/Tenderloin,Seafood,No,No,4,1,1
41,farallon-san-francisco,21aug2010,34,474,3.7848101,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,20aug2010,34,473,3.7864695,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,19aug2010,33,472,3.7838984,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,14aug2010,33,471,3.7876859,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,13aug2010,33,471,3.7876859,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,12aug2010,32,471,3.7876859,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,07aug2010,32,468,3.784188,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,06aug2010,32,468,3.784188,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,05aug2010,31,468,3.784188,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
41,farallon-san-francisco,31jul2010,31,467,3.7815845,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,30jul2010,31,467,3.7815845,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,29jul2010,30,467,3.7815845,4,Civic Center/Tenderloin,Seafood,No,No,4,1,1
41,farallon-san-francisco,24jul2010,30,466,3.7811158,4,Civic Center/Tenderloin,Seafood,No,No,4,0,0
41,farallon-san-francisco,23jul2010,30,466,3.7811158,4,Civic Center/Tenderloin,Seafood,No,No,4,1,0
41,farallon-san-francisco,22jul2010,29,466,3.7811158,4,Civic Center/Tenderloin,Seafood,No,No,4,0,1
49,le-charm-french-bistro-san-francisco,30oct2010,44,447,3.8680089,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,29oct2010,44,446,3.8698092,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,28oct2010,43,446,3.8698092,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,23oct2010,43,442,3.8686321,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,22oct2010,43,442,3.8686321,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,21oct2010,42,442,3.8686321,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,16oct2010,42,442,3.8686321,4,SOMA,French,No,Yes,3,0,0
49,le-charm-french-bistro-san-francisco,15oct2010,42,442,3.8686321,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,14oct2010,41,442,3.8686321,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,09oct2010,41,438,3.8652968,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,08oct2010,41,438,3.8652968,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,07oct2010,40,438,3.8652968,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,02oct2010,40,437,3.8649886,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,01oct2010,40,437,3.8649886,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,30sep2010,39,436,3.8669724,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,25sep2010,39,436,3.8669724,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,24sep2010,39,436,3.8669724,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,23sep2010,38,436,3.8669724,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,18sep2010,38,433,3.8637414,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,17sep2010,38,433,3.8637414,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,16sep2010,37,433,3.8637414,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,11sep2010,37,432,3.863426,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,10sep2010,37,432,3.863426,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,09sep2010,36,432,3.863426,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,04sep2010,36,432,3.863426,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,02sep2010,35,432,3.863426,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,28aug2010,35,429,3.8624709,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,27aug2010,35,429,3.8624709,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,26aug2010,34,429,3.8624709,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,21aug2010,34,429,3.8624709,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,20aug2010,34,429,3.8624709,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,19aug2010,33,429,3.8624709,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,12aug2010,32,428,3.859813,4,SOMA,French,No,Yes,3,0,0
49,le-charm-french-bistro-san-francisco,07aug2010,32,428,3.859813,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,06aug2010,32,428,3.859813,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,05aug2010,31,428,3.859813,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,31jul2010,31,428,3.859813,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,30jul2010,31,428,3.859813,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,29jul2010,30,428,3.859813,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,24jul2010,30,424,3.8537736,4,SOMA,French,No,Yes,3,0,1
49,le-charm-french-bistro-san-francisco,23jul2010,30,424,3.8537736,4,SOMA,French,No,Yes,3,1,1
49,le-charm-french-bistro-san-francisco,22jul2010,29,424,3.8537736,4,SOMA,French,No,Yes,3,1,1
55,waterfront-restaurant-san-francisco,29oct2010,44,260,2.7153847,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,28oct2010,43,260,2.7153847,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,23oct2010,43,260,2.7153847,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,22oct2010,43,260,2.7153847,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,21oct2010,42,260,2.7153847,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,16oct2010,42,259,2.7181468,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,15oct2010,42,259,2.7181468,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,14oct2010,41,258,2.7248063,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,09oct2010,41,256,2.7109375,2.5,,Seafood,No,No,3,0,1
55,waterfront-restaurant-san-francisco,08oct2010,41,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,07oct2010,40,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,02oct2010,40,256,2.7109375,2.5,,Seafood,No,No,3,0,1
55,waterfront-restaurant-san-francisco,01oct2010,40,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,30sep2010,39,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,25sep2010,39,256,2.7109375,2.5,,Seafood,No,No,3,0,1
55,waterfront-restaurant-san-francisco,24sep2010,39,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,23sep2010,38,256,2.7109375,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,18sep2010,38,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,17sep2010,38,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,16sep2010,37,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,11sep2010,37,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,10sep2010,37,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,09sep2010,36,254,2.7204723,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,04sep2010,36,252,2.7222223,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,03sep2010,36,252,2.7222223,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,02sep2010,35,252,2.7222223,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,28aug2010,35,252,2.7222223,2.5,,Seafood,No,No,3,0,1
55,waterfront-restaurant-san-francisco,27aug2010,35,252,2.7222223,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,26aug2010,34,252,2.7222223,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,21aug2010,34,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,20aug2010,34,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,19aug2010,33,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,14aug2010,33,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,13aug2010,33,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,12aug2010,32,250,2.7134297,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,07aug2010,32,248,2.7096775,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,06aug2010,32,248,2.7096775,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,05aug2010,31,248,2.7096775,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,31jul2010,31,247,2.7160313,2.5,,Seafood,No,No,3,1,0
55,waterfront-restaurant-san-francisco,30jul2010,31,247,2.7160313,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,29jul2010,30,245,2.7142856,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,24jul2010,30,245,2.7142856,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,23jul2010,30,245,2.7142856,2.5,,Seafood,No,No,3,1,1
55,waterfront-restaurant-san-francisco,22jul2010,29,244,2.7049181,2.5,,Seafood,No,No,3,1,1
89,maya-san-francisco,30oct2010,44,603,3.4788377,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,29oct2010,44,603,3.4788377,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,28oct2010,43,601,3.4808652,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,23oct2010,43,600,3.4833333,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,22oct2010,43,600,3.4833333,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,21oct2010,42,600,3.4833333,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,16oct2010,42,599,3.4808013,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,15oct2010,42,598,3.479933,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,14oct2010,41,598,3.479933,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,09oct2010,41,597,3.4790621,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,08oct2010,41,597,3.4790621,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,07oct2010,40,597,3.4790621,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,02oct2010,40,596,3.4785898,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,01oct2010,40,594,3.4781144,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,30sep2010,39,594,3.4781144,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,25sep2010,39,593,3.4772344,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,24sep2010,39,593,3.4772344,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,23sep2010,38,593,3.4772344,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,18sep2010,38,592,3.4759083,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,17sep2010,38,592,3.4759083,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,16sep2010,37,590,3.479661,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,11sep2010,37,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,10sep2010,37,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,09sep2010,36,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,04sep2010,36,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,03sep2010,36,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,02sep2010,35,589,3.4770799,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,28aug2010,35,587,3.4752982,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,27aug2010,35,587,3.4752982,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,26aug2010,34,586,3.4744027,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,21aug2010,34,586,3.4744027,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,20aug2010,34,586,3.4744027,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,19aug2010,33,585,3.4739096,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,14aug2010,33,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,13aug2010,33,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,12aug2010,32,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,07aug2010,32,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,06aug2010,32,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,05aug2010,31,583,3.4729609,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,31jul2010,31,581,3.4698796,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,30jul2010,31,580,3.4667814,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,29jul2010,30,580,3.4667814,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,24jul2010,30,580,3.4667814,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,23jul2010,30,578,3.467128,3.5,SOMA,Mexican,No,Yes,3,1,1
89,maya-san-francisco,22jul2010,29,577,3.4679377,3.5,SOMA,Mexican,No,Yes,3,1,1
90,grand-cafe-san-francisco,30oct2010,44,332,3.5813253,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,29oct2010,44,332,3.5813253,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,28oct2010,43,332,3.5813253,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,23oct2010,43,330,3.5818181,3.5,Civic Center/Tenderloin,French,No,No,3,0,1
90,grand-cafe-san-francisco,22oct2010,43,330,3.5818181,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,21oct2010,42,330,3.5818181,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,16oct2010,42,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,15oct2010,42,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,14oct2010,41,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,09oct2010,41,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,08oct2010,41,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,07oct2010,40,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,02oct2010,40,330,3.5878787,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,01oct2010,40,329,3.58904,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,30sep2010,39,329,3.58904,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,25sep2010,39,327,3.5840979,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,24sep2010,39,326,3.5797546,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,23sep2010,38,326,3.5797546,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,18sep2010,38,324,3.5709877,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,17sep2010,38,324,3.5709877,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,16sep2010,37,324,3.5709877,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,11sep2010,37,324,3.5709877,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,10sep2010,37,324,3.5709877,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,09sep2010,36,323,3.5665634,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,04sep2010,36,323,3.5665634,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,03sep2010,36,323,3.5665634,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,02sep2010,35,323,3.5665634,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,28aug2010,35,321,3.563863,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,27aug2010,35,321,3.563863,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,26aug2010,34,320,3.5718751,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,21aug2010,34,319,3.5799372,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,20aug2010,34,319,3.5799372,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,19aug2010,33,318,3.5786164,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,14aug2010,33,317,3.5804417,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,13aug2010,33,317,3.5804417,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,12aug2010,32,317,3.5804417,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,07aug2010,32,315,3.5841269,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,06aug2010,32,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,05aug2010,31,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,31jul2010,31,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,30jul2010,31,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,29jul2010,30,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,24jul2010,30,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,23jul2010,30,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
90,grand-cafe-san-francisco,22jul2010,29,314,3.5859873,3.5,Civic Center/Tenderloin,French,No,No,3,1,1
122,cafe-pescatore-san-francisco,30oct2010,44,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,29oct2010,44,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,28oct2010,43,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,23oct2010,43,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,22oct2010,43,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,21oct2010,42,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,16oct2010,42,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,15oct2010,42,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,14oct2010,41,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,08oct2010,41,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,07oct2010,40,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,02oct2010,40,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,01oct2010,40,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,30sep2010,39,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,25sep2010,39,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,24sep2010,39,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,23sep2010,38,47,3.1063831,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,18sep2010,38,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,17sep2010,38,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,16sep2010,37,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,11sep2010,37,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,10sep2010,37,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,09sep2010,36,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,04sep2010,36,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,03sep2010,36,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,02sep2010,35,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,28aug2010,35,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,27aug2010,35,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,26aug2010,34,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,21aug2010,34,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,20aug2010,34,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,19aug2010,33,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,14aug2010,33,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,13aug2010,33,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,12aug2010,32,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
122,cafe-pescatore-san-francisco,07aug2010,32,46,3.0652175,3,Fisherman's Wharf,Italian,No,Yes,2,1,1
